code,name,sector33,close,pct_from_high,ret_1m,turnover_value,脱落条件
45820,シンバイオ製薬,医薬品,71.0,-0.6467661691542288,-0.0273972602739726,18737200.0,押し目ゾーン(-15〜-5%)
45870,ペプチドリーム,医薬品,973.7,-0.4538979248457655,-0.06689027311930995,623436940.0,押し目ゾーン(-15〜-5%)
46280,エスケー化研,化学,8760.0,-0.24935732647814912,-0.042622950819672156,38332000.0,押し目ゾーン(-15〜-5%)
46850,菱友システムズ,情報･通信業,2632.0,-0.680969696969697,-0.10779661016949149,142075100.0,押し目ゾーン(-15〜-5%)
469A0,フィットクルー,サービス業,1452.0,-0.5691394658753709,-0.1393005334914048,2317400.0,押し目ゾーン(-15〜-5%)
47090,ＩＤホールディングス,情報･通信業,1011.0,-0.6027504911591355,-0.07247706422018352,61031000.0,押し目ゾーン(-15〜-5%)
47350,京進,サービス業,307.0,-0.20876288659793818,-0.09171597633136097,578900.0,押し目ゾーン(-15〜-5%)
47770,ガーラ,情報･通信業,200.0,-0.17695473251028804,0.005025125628140614,2325600.0,押し目ゾーン(-15〜-5%)
48140,ネクストウェア,情報･通信業,155.0,-0.38247011952191234,0.026490066225165476,2974100.0,押し目ゾーン(-15〜-5%)
48250,ウェザーニューズ,情報･通信業,1960.0,-0.5937823834196891,-0.06443914081145585,251321200.0,押し目ゾーン(-15〜-5%)
48320,ＪＦＥシステムズ,情報･通信業,1880.0,-0.2385581206966383,-0.07206317867719647,34896400.0,押し目ゾーン(-15〜-5%)
48390,ＷＯＷＯＷ,情報･通信業,979.0,-0.463855421686747,-0.026838966202783254,107523900.0,押し目ゾーン(-15〜-5%)
48800,セルソース,医薬品,308.0,-0.5625,-0.06382978723404253,6781700.0,押し目ゾーン(-15〜-5%)
48850,室町ケミカル,医薬品,888.0,-0.3422222222222222,-0.04103671706263501,9375800.0,押し目ゾーン(-15〜-5%)
48920,サイフューズ,医薬品,522.0,-0.3104359313077939,-0.04744525547445255,9925400.0,押し目ゾーン(-15〜-5%)
49760,東洋ドライルーブ,化学,1294.0,-0.7211206896551724,-0.005380476556494984,260400.0,押し目ゾーン(-15〜-5%)
49790,ＯＡＴアグリオ,化学,2416.0,-0.21174551386623164,-0.032438926712054506,24596700.0,押し目ゾーン(-15〜-5%)
49870,,,561.0,-0.15892053973013498,0.0,40173400.0,押し目ゾーン(-15〜-5%)
50190,出光興産,石油･石炭製品,1241.0,-0.2519590114526823,0.004451639012545527,5812584700.0,押し目ゾーン(-15〜-5%)
50340,ｕｎｅｒｒｙ,情報･通信業,2008.0,-0.5155609167671894,-0.13708637730984097,60326400.0,押し目ゾーン(-15〜-5%)
50350,ＨＯＵＳＥＩ,情報･通信業,357.0,-0.30000000000000004,-0.019230769230769273,247700.0,押し目ゾーン(-15〜-5%)
51250,ファインズ,情報･通信業,469.0,-0.5533333333333333,0.008602150537634357,2356700.0,押し目ゾーン(-15〜-5%)
51310,リンカーズ,情報･通信業,114.0,-0.525,-0.16788321167883213,2797800.0,押し目ゾーン(-15〜-5%)
52470,ＢＴＭ,情報･通信業,553.0,-0.5860778443113772,0.04339622641509444,773300.0,押し目ゾーン(-15〜-5%)
52480,テクノロジーズ,情報･通信業,460.0,-0.4444444444444444,-0.13043478260869568,14756000.0,押し目ゾーン(-15〜-5%)
52500,ＧＭＯプライム・ストラテジー,情報･通信業,1032.0,-0.32768729641693806,-0.07443946188340811,309600.0,押し目ゾーン(-15〜-5%)
52590,,,990.0,-0.458128078817734,-0.0030211480362537513,44257600.0,押し目ゾーン(-15〜-5%)
52680,旭コンクリート工業,ガラス･土石製品,826.0,-0.3386709367493995,-0.03391812865497079,2629800.0,押し目ゾーン(-15〜-5%)
52800,ヨシコン,不動産業,2150.0,-0.31746031746031744,-0.05161005734450819,29030200.0,押し目ゾーン(-15〜-5%)
52830,高見澤,卸売業,2970.0,-0.21635883905013198,0.018867924528301883,4158000.0,押し目ゾーン(-15〜-5%)
52870,イトーヨーギョー,ガラス･土石製品,836.0,-0.5076560659599529,-0.014150943396226467,6200500.0,押し目ゾーン(-15〜-5%)
54460,北越メタル,鉄鋼,1091.0,-0.17846385542168675,-0.056228373702422174,84564200.0,押し目ゾーン(-15〜-5%)
55630,新日本電工,鉄鋼,412.0,-0.246800731261426,-0.07623318385650224,1007839200.0,押し目ゾーン(-15〜-5%)
55700,ジェノバ,情報･通信業,614.0,-0.27934272300469487,-0.025396825396825418,9620100.0,押し目ゾーン(-15〜-5%)
55710,エキサイトホールディングス,情報･通信業,995.0,-0.3180260452364634,0.0184237461617196,1190500.0,押し目ゾーン(-15〜-5%)
55780,ＡＲアドバンストテクノロジ,情報･通信業,822.0,-0.7784366576819407,-0.12366737739872069,31795300.0,押し目ゾーン(-15〜-5%)
56160,雨風太陽,情報･通信業,623.0,-0.5012009607686149,-0.03410852713178292,813300.0,押し目ゾーン(-15〜-5%)
568A0,ブラックロック・ジャパン株式会社　ｉシェアーズ　シルバー　ＥＴＦ,その他,159.0,-0.216362740266141,-0.022741241548862923,23759537.0,押し目ゾーン(-15〜-5%)
577A0,Ｇｌｏｂａｌ　Ｘ　Ｊａｐａｎ株式会社　グローバルＸ　シルバー　ＥＴＦ,その他,239.0,-0.2163934426229508,-0.01565074135090616,6025140.0,押し目ゾーン(-15〜-5%)
58520,アーレスティ,非鉄金属,666.0,-0.3048016701461378,-0.07756232686980613,196062800.0,押し目ゾーン(-15〜-5%)
585A0,ＪＡＭＰファンド・マネジメント株式会社　日本バリュー・ボトムアップ株式投資戦略アクティブＥＴＦ,その他,1070.0,-0.1581431943351692,0.01904761904761898,477897.0,押し目ゾーン(-15〜-5%)
58710,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,サービス業,1310.0,-0.31052631578947365,-0.023845007451564815,8115100.0,押し目ゾーン(-15〜-5%)
58880,ＤＡＩＷＡ　ＣＹＣＬＥ,小売業,2735.0,-0.3805209513023783,-0.08681135225375625,13030400.0,押し目ゾーン(-15〜-5%)
59150,駒井ハルテック,金属製品,2266.0,-0.20658263305322133,-0.01819757365684571,8314300.0,押し目ゾーン(-15〜-5%)
59300,文化シヤッター,金属製品,1789.0,-0.34660336011687365,-0.07592975206611574,507214600.0,押し目ゾーン(-15〜-5%)
59870,オーネックス,金属製品,1631.0,-0.4309141660851361,-0.06264367816091954,163100.0,押し目ゾーン(-15〜-5%)
59940,ファインシンター,金属製品,969.0,-0.5532503457814661,-0.058309037900874605,11871600.0,押し目ゾーン(-15〜-5%)
60350,アイ・アールジャパンホールディングス,サービス業,703.0,-0.21276595744680848,-0.016783216783216814,14580500.0,押し目ゾーン(-15〜-5%)
60380,イード,サービス業,807.0,-0.20726915520628686,-0.0073800738007380184,2584900.0,押し目ゾーン(-15〜-5%)
60400,日本スキー場開発,サービス業,440.0,-0.3015873015873016,-0.14230019493177393,25412000.0,押し目ゾーン(-15〜-5%)
60480,,,95.0,-0.29104477611940294,-0.020618556701030966,56016800.0,押し目ゾーン(-15〜-5%)
60490,イトクロ,サービス業,246.0,-0.1854304635761589,-0.012048192771084376,2899900.0,押し目ゾーン(-15〜-5%)
60900,ヒューマン・メタボローム・テクノロジーズ,サービス業,592.0,-0.2515802781289507,-0.018242122719734688,1598800.0,押し目ゾーン(-15〜-5%)
61040,芝浦機械,機械,4095.0,-0.16683621566632756,-0.07457627118644072,767711000.0,押し目ゾーン(-15〜-5%)
61370,小池酸素工業,機械,1526.0,-0.3498082658713251,0.001969796454366346,33513600.0,押し目ゾーン(-15〜-5%)
61570,日進工具,機械,841.0,-0.1787109375,-0.11099365750528545,119513500.0,押し目ゾーン(-15〜-5%)
61590,ミクロン精密,機械,1799.0,-0.3493670886075949,-0.01961852861035418,179900.0,押し目ゾーン(-15〜-5%)
61820,メタリアル,サービス業,453.0,-0.3105022831050228,-0.15955473098330242,9985400.0,押し目ゾーン(-15〜-5%)
61850,ＳＭＮ,サービス業,362.0,-0.2957198443579766,-0.08121827411167515,8176300.0,押し目ゾーン(-15〜-5%)
61950,ホープ,サービス業,212.0,-0.15873015873015872,-0.0046948356807511304,2287500.0,押し目ゾーン(-15〜-5%)
61980,キャリア,サービス業,214.0,-0.31629392971246006,-0.06140350877192979,170300.0,押し目ゾーン(-15〜-5%)
62240,ＪＲＣ,機械,1112.0,-0.3815350389321468,-0.18475073313782986,27992700.0,押し目ゾーン(-15〜-5%)
62940,オカダアイヨン,機械,1997.0,-0.21160679036715357,-0.01236399604352123,41312400.0,押し目ゾーン(-15〜-5%)
63260,クボタ,機械,2622.5,-0.1910857495373226,-0.056145402195429184,27721860150.0,押し目ゾーン(-15〜-5%)
63310,三菱化工機,機械,3255.0,-0.21471652593486124,-0.1610824742268041,618363500.0,押し目ゾーン(-15〜-5%)
63460,キクカワエンタープライズ,機械,5700.0,-0.16422287390029322,0.008849557522123908,570000.0,押し目ゾーン(-15〜-5%)
63650,電業社機械製作所,機械,5200.0,-0.17329093799682038,-0.044117647058823484,9942000.0,押し目ゾーン(-15〜-5%)
63820,トリニティ工業,機械,1210.0,-0.1768707482993197,-0.028892455858748,26355500.0,押し目ゾーン(-15〜-5%)
64000,不二精機,機械,261.0,-0.2042682926829268,0.0,1671800.0,押し目ゾーン(-15〜-5%)
64080,小倉クラッチ,機械,4175.0,-0.17976424361493126,0.030864197530864113,417500.0,押し目ゾーン(-15〜-5%)
64720,ＮＴＮ,機械,387.6,-0.1914893617021276,-0.04011887072808318,3818158700.0,押し目ゾーン(-15〜-5%)
64890,,,1719.0,-0.25130662020905925,-0.08320000000000005,147654500.0,押し目ゾーン(-15〜-5%)
65350,アイモバイル,サービス業,475.0,-0.3055555555555556,-0.09695817490494296,223844600.0,押し目ゾーン(-15〜-5%)
65370,ＷＡＳＨハウス,サービス業,305.0,-0.42452830188679247,-0.049844236760124616,7596000.0,押し目ゾーン(-15〜-5%)
65400,船場,サービス業,1478.0,-0.25315816068721575,-0.02570863546473301,10649300.0,押し目ゾーン(-15〜-5%)
65440,ジャパンエレベーターサービスホールディングス,サービス業,1651.5,-0.6049043062200956,-0.11328859060402685,760456000.0,押し目ゾーン(-15〜-5%)
65520,ＧａｍｅＷｉｔｈ,サービス業,172.0,-0.3509433962264151,-0.11794871794871797,1693400.0,押し目ゾーン(-15〜-5%)
65690,,,775.0,-0.16487068965517238,-0.08284023668639051,106904400.0,押し目ゾーン(-15〜-5%)
66320,ＪＶＣケンウッド,電気機器,938.3,-0.34590449634018827,-0.18832179930795856,4281185860.0,押し目ゾーン(-15〜-5%)
66330,ＣＧＳホールディングス,電気機器,329.0,-0.1995133819951338,-0.012012012012011963,1237800.0,押し目ゾーン(-15〜-5%)
66580,シライ電子工業,電気機器,436.0,-0.4840236686390532,-0.02460850111856827,38866700.0,押し目ゾーン(-15〜-5%)
66630,太洋テクノレックス,電気機器,301.0,-0.3159090909090909,-0.022727272727272707,16273700.0,押し目ゾーン(-15〜-5%)
66640,オプトエレクトロニクス,電気機器,235.0,-0.4139650872817955,-0.04081632653061229,1337200.0,押し目ゾーン(-15〜-5%)
67630,帝国通信工業,電気機器,2712.0,-0.16166924265842353,-0.06385916465308938,23105800.0,押し目ゾーン(-15〜-5%)
67710,池上通信機,電気機器,661.0,-0.22599531615925061,0.03930817610062887,8484700.0,押し目ゾーン(-15〜-5%)
67750,ＴＢグループ,電気機器,120.0,-0.37823834196891193,-0.016393442622950838,5881000.0,押し目ゾーン(-15〜-5%)
67780,アルチザネットワークス,電気機器,607.0,-0.18523489932885906,-0.18523489932885906,30646600.0,押し目ゾーン(-15〜-5%)
68030,ティアック,電気機器,96.0,-0.28358208955223885,-0.06796116504854366,32476700.0,押し目ゾーン(-15〜-5%)
68220,大井電気,電気機器,4925.0,-0.21073717948717952,-0.09633027522935778,24162000.0,押し目ゾーン(-15〜-5%)
68670,リーダー電子,電気機器,415.0,-0.25493716337522443,-0.06950672645739908,2278800.0,押し目ゾーン(-15〜-5%)
68700,日本フェンオール,電気機器,2264.0,-0.20533520533520533,-0.11734892787524365,48939200.0,押し目ゾーン(-15〜-5%)
68880,アクモス,情報･通信業,477.0,-0.16753926701570676,0.014893617021276562,12112100.0,押し目ゾーン(-15〜-5%)
68980,トミタ電機,電気機器,3550.0,-0.21111111111111114,-0.01388888888888884,4976500.0,押し目ゾーン(-15〜-5%)
69020,デンソー,輸送用機器,1919.0,-0.17105831533477323,-0.03324937027707808,16710907150.0,押し目ゾーン(-15〜-5%)
69080,イリソ電子工業,電気機器,2823.0,-0.26484375000000004,-0.02318339100346023,597734600.0,押し目ゾーン(-15〜-5%)
69260,岡谷電機産業,電気機器,188.0,-0.2100840336134454,0.016216216216216273,3818000.0,押し目ゾーン(-15〜-5%)
69270,ヘリオス　テクノ　ホールディング,電気機器,924.0,-0.3385826771653543,-0.022222222222222254,154874500.0,押し目ゾーン(-15〜-5%)
69300,,,823.0,-0.2456461961503208,-0.014371257485029987,19547800.0,押し目ゾーン(-15〜-5%)
69540,ファナック,電気機器,6460.0,-0.23350735643094445,-0.08653846153846156,55182094600.0,押し目ゾーン(-15〜-5%)
70040,カナデビア,機械,1233.0,-0.15141087405368203,-0.06520090978013648,782524200.0,押し目ゾーン(-15〜-5%)
70340,プロレド・パートナーズ,サービス業,352.0,-0.5588972431077694,0.03834808259587019,5373100.0,押し目ゾーン(-15〜-5%)
70380,フロンティア・マネジメント,サービス業,554.0,-0.24830393487109903,0.0036231884057971175,6173800.0,押し目ゾーン(-15〜-5%)
70730,ジェイック,サービス業,2220.0,-0.21720733427362482,-0.1321344800625489,3333000.0,押し目ゾーン(-15〜-5%)
70780,ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ,サービス業,340.0,-0.3928571428571429,-0.031339031339031376,2979800.0,押し目ゾーン(-15〜-5%)
70970,さくらさくプラス,サービス業,2674.0,-0.18351145038167938,-0.11162790697674418,22203300.0,押し目ゾーン(-15〜-5%)
71100,クラシコム,小売業,2000.0,-0.15682967959527827,-0.021526418786692814,6004100.0,押し目ゾーン(-15〜-5%)
71120,キューブ,小売業,715.0,-0.23611111111111116,0.0185185185185186,1623500.0,押し目ゾーン(-15〜-5%)
71400,ペットゴー,小売業,801.0,-0.17761806981519512,-0.0012468827930174342,961900.0,押し目ゾーン(-15〜-5%)
71500,島根銀行,銀行業,479.0,-0.286140089418778,-0.03232323232323231,9530400.0,押し目ゾーン(-15〜-5%)
72050,,,387.0,-0.20239076669414668,-0.12045454545454548,2717901900.0,押し目ゾーン(-15〜-5%)
72220,日産車体,輸送用機器,941.0,-0.2789272030651341,-0.01051524710830709,71502100.0,押し目ゾーン(-15〜-5%)
72240,新明和工業,輸送用機器,1996.0,-0.2669849430774881,-0.029182879377431914,248954300.0,押し目ゾーン(-15〜-5%)
72590,アイシン,輸送用機器,2202.0,-0.2887596899224806,-0.06990496304118266,6058741550.0,押し目ゾーン(-15〜-5%)
72710,安永,輸送用機器,993.0,-0.24371667936024377,-0.010956175298804771,39533200.0,押し目ゾーン(-15〜-5%)
72730,イクヨ,輸送用機器,608.0,-0.5220125786163522,-0.031847133757961776,31610100.0,押し目ゾーン(-15〜-5%)
73250,アイリックコーポレーション,保険業,696.0,-0.29268292682926833,0.037257824143070106,1456100.0,押し目ゾーン(-15〜-5%)
73260,ＳＢＩインシュアランスグループ,保険業,2097.0,-0.17505900865460267,0.007204610951008661,24008600.0,押し目ゾーン(-15〜-5%)
73450,アイ・パートナーズフィナンシャル,その他金融業,954.0,-0.21931260229132565,0.00952380952380949,4289200.0,押し目ゾーン(-15〜-5%)
73510,グッドパッチ,サービス業,437.0,-0.5567951318458417,-0.04585152838427953,2138000.0,押し目ゾーン(-15〜-5%)
73700,Ｅｎｊｉｎ,サービス業,705.0,-0.24193548387096775,-0.03424657534246578,2399700.0,押し目ゾーン(-15〜-5%)
73730,アイドマ・ホールディングス,サービス業,939.0,-0.7083850931677018,-0.251792828685259,138137900.0,押し目ゾーン(-15〜-5%)
74190,ノジマ,小売業,1290.0,-0.6818742293464859,-0.047970479704797064,1206551700.0,押し目ゾーン(-15〜-5%)
74340,オータケ,卸売業,1784.0,-0.15007146260123871,-0.008337965536409087,894500.0,押し目ゾーン(-15〜-5%)
74770,ムラキ,卸売業,1623.0,-0.3304455445544554,-0.11311475409836069,5625300.0,押し目ゾーン(-15〜-5%)
75710,ヤマノホールディングス,小売業,81.0,-0.5573770491803278,-0.05813953488372092,13335600.0,押し目ゾーン(-15〜-5%)
75990,ＩＤＯＭ,卸売業,1284.0,-0.16839378238341973,-0.09193776520509189,751517100.0,押し目ゾーン(-15〜-5%)
76400,トップカルチャー,小売業,170.0,-0.3307086614173228,0.017964071856287456,5191700.0,押し目ゾーン(-15〜-5%)
76730,ダイコー通産,卸売業,1625.0,-0.1509926854754441,-0.0036787247087676223,2608700.0,押し目ゾーン(-15〜-5%)
76740,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,小売業,2561.0,-0.22628398791540782,-0.10921739130434782,4099800.0,押し目ゾーン(-15〜-5%)
76850,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業,3130.0,-0.5483405483405484,-0.10699001426533528,667730900.0,押し目ゾーン(-15〜-5%)
76920,アースインフィニティ,電気･ガス業,77.0,-0.41666666666666663,0.0,4037900.0,押し目ゾーン(-15〜-5%)
76990,オムニ・プラス・システム・リミテッド,卸売業,690.0,-0.23076923076923073,-0.07258064516129037,1241700.0,押し目ゾーン(-15〜-5%)
77300,マニー,精密機器,1517.0,-0.19947229551451184,-0.11955890887986076,435136700.0,押し目ゾーン(-15〜-5%)
77930,イメージ・マジック,その他製品,1340.0,-0.2860948321790091,-0.007407407407407418,673000.0,押し目ゾーン(-15〜-5%)
78100,クロスフォー,その他製品,147.0,-0.592797783933518,-0.08125000000000004,5622700.0,押し目ゾーン(-15〜-5%)
78130,プラッツ,その他製品,817.0,-0.1611909650924025,-0.04107981220657275,2043800.0,押し目ゾーン(-15〜-5%)
78180,トランザクション,その他製品,1200.0,-0.5440729483282675,-0.15014164305949007,153870900.0,押し目ゾーン(-15〜-5%)
78200,ニホンフラッシュ,その他製品,711.0,-0.17517401392111365,-0.01386962552011095,42116300.0,押し目ゾーン(-15〜-5%)
78310,ウイルコホールディングス,その他製品,68.0,-0.4516129032258065,0.014925373134328401,950000.0,押し目ゾーン(-15〜-5%)
78490,スターツ出版,情報･通信業,3330.0,-0.26973684210526316,0.003012048192771122,1000500.0,押し目ゾーン(-15〜-5%)
78650,ピープル,その他製品,337.0,-0.4128919860627178,0.008982035928143617,538800.0,押し目ゾーン(-15〜-5%)
78870,南海プライウッド,その他製品,1528.0,-0.876774193548387,0.002624671916010568,2912000.0,押し目ゾーン(-15〜-5%)
79010,マツモト,その他製品,803.0,-0.6543263021954369,0.01261034047919285,1930600.0,押し目ゾーン(-15〜-5%)
79220,,,717.0,-0.2006688963210702,-0.0027816411682892728,22418400.0,押し目ゾーン(-15〜-5%)
79250,,,1926.0,-0.2249496981891348,-0.05402750491159136,171939000.0,押し目ゾーン(-15〜-5%)
79370,ツツミ,その他製品,2554.0,-0.2499265785609398,-0.024818633066055695,25195000.0,押し目ゾーン(-15〜-5%)
79650,象印マホービン,電気機器,1409.0,-0.23796646836127633,-0.010533707865168496,254921600.0,押し目ゾーン(-15〜-5%)
79830,ミロク,その他製品,1039.0,-0.3352527191298784,-0.006692160611854736,729900.0,押し目ゾーン(-15〜-5%)
80020,丸紅,卸売業,4862.0,-0.2283764481828281,-0.03684627575277333,41052843700.0,押し目ゾーン(-15〜-5%)
80310,三井物産,卸売業,4700.0,-0.29418831656404865,0.004917682274962587,47999983900.0,押し目ゾーン(-15〜-5%)
80390,築地魚市場,卸売業,3535.0,-0.1512605042016807,0.02911208151382816,1405500.0,押し目ゾーン(-15〜-5%)
80580,三菱商事,卸売業,4641.0,-0.2109826589595376,0.031333333333333435,38934013100.0,押し目ゾーン(-15〜-5%)
81150,ムーンバット,卸売業,1456.0,-0.239686684073107,-0.09621353196772187,4615300.0,押し目ゾーン(-15〜-5%)
81430,ラピーヌ,繊維製品,144.0,-0.5688622754491017,0.014084507042253502,1008800.0,押し目ゾーン(-15〜-5%)
82260,理経,卸売業,378.0,-0.38735818476499184,-0.018181818181818188,34783200.0,押し目ゾーン(-15〜-5%)
82600,井筒屋,小売業,377.0,-0.275,-0.01308900523560208,980200.0,押し目ゾーン(-15〜-5%)
82670,イオン,小売業,1325.0,-0.7639408515945127,-0.09370725034199723,12136705850.0,押し目ゾーン(-15〜-5%)
82750,フォーバル,卸売業,998.0,-0.34685863874345546,-0.007952286282306154,15625600.0,押し目ゾーン(-15〜-5%)
84160,高知銀行,銀行業,1143.0,-0.22085889570552142,-0.09572784810126578,34408400.0,押し目ゾーン(-15〜-5%)
85150,,,453.0,-0.238655462184874,-0.1082677165354331,912415600.0,押し目ゾーン(-15〜-5%)
85850,オリエントコーポレーション,その他金融業,843.0,-0.2770154373927959,-0.0474576271186441,453553800.0,押し目ゾーン(-15〜-5%)
87050,日産証券グループ,証券･商品先物取引業,226.0,-0.2709677419354839,-0.02164502164502169,15029700.0,押し目ゾーン(-15〜-5%)
88010,三井不動産,不動産業,1481.5,-0.310128055878929,-0.05727012408526888,13650816950.0,押し目ゾーン(-15〜-5%)
88020,三菱地所,不動産業,3784.0,-0.28711379050489827,-0.13171179440110137,16462860000.0,押し目ゾーン(-15〜-5%)
89120,エリアクエスト,不動産業,152.0,-0.4590747330960854,-0.006535947712418277,1731700.0,押し目ゾーン(-15〜-5%)
89280,穴吹興産,不動産業,2260.0,-0.2220309810671256,0.00044267374944673143,13082100.0,押し目ゾーン(-15〜-5%)
89290,青山財産ネットワークス,不動産業,1252.0,-0.42489664676159855,-0.020344287949921713,55154400.0,押し目ゾーン(-15〜-5%)
89440,ランドビジネス,不動産業,243.0,-0.2852941176470588,0.01673640167364021,15870100.0,押し目ゾーン(-15〜-5%)
89580,グローバル・ワン不動産投資法人,その他,109600.0,-0.26688963210702343,-0.032656663724624835,557870400.0,押し目ゾーン(-15〜-5%)
89770,阪急阪神リート投資法人,その他,136900.0,-0.24028856825749167,-0.02214285714285713,266089600.0,押し目ゾーン(-15〜-5%)
89860,大和証券リビング投資法人,その他,95800.0,-0.1860662701784197,-0.04008016032064132,777591600.0,押し目ゾーン(-15〜-5%)
90030,相鉄ホールディングス,陸運業,2430.5,-0.22348242811501595,-0.05040046884157057,871395000.0,押し目ゾーン(-15〜-5%)
90200,東日本旅客鉄道,陸運業,3369.0,-0.19785714285714284,-0.05205402363534051,11424247700.0,押し目ゾーン(-15〜-5%)
90490,京福電気鉄道,陸運業,6670.0,-0.15031847133757958,-0.004477611940298498,4006000.0,押し目ゾーン(-15〜-5%)
90600,日本ロジテム,陸運業,4235.0,-0.18557692307692308,-0.015116279069767424,1270500.0,押し目ゾーン(-15〜-5%)
90720,ニッコンホールディングス,陸運業,5243.0,-0.19412849677221022,-0.028894239674013722,919562600.0,押し目ゾーン(-15〜-5%)
90780,,,1454.0,-0.23473684210526313,0.0006882312456986117,22380600.0,押し目ゾーン(-15〜-5%)
91420,九州旅客鉄道,陸運業,3427.0,-0.1799473558267528,-0.05618286973285591,4135949400.0,押し目ゾーン(-15〜-5%)
91580,シーユーシー,サービス業,728.0,-0.444698703279939,-0.10455104551045513,59185700.0,押し目ゾーン(-15〜-5%)
91590,Ｗ　ＴＯＫＹＯ,サービス業,1885.0,-0.3374340949033392,-0.02179553710430726,3212700.0,押し目ゾーン(-15〜-5%)
91620,ブリーチ,サービス業,229.0,-0.42892768079800503,-0.021367521367521403,987000.0,押し目ゾーン(-15〜-5%)
91650,クオルテック,サービス業,1772.0,-0.19197446420428632,0.010262257696693311,18726300.0,押し目ゾーン(-15〜-5%)
91930,東京汽船,倉庫･運輸関連業,869.0,-0.35629629629629633,0.024764150943396235,6847500.0,押し目ゾーン(-15〜-5%)
92250,ブリッジコンサルティンググループ,サービス業,971.0,-0.3399048266485384,0.011458333333333348,4730600.0,押し目ゾーン(-15〜-5%)
92400,デリバリーコンサルティング,サービス業,393.0,-0.6367837338262476,-0.005063291139240533,2629200.0,押し目ゾーン(-15〜-5%)
92420,メディア総研,サービス業,1829.0,-0.24732510288065845,-0.08366733466933862,7884400.0,押し目ゾーン(-15〜-5%)
92500,ＧＲＣＳ,サービス業,862.0,-0.4629283489096573,-0.04328523862375133,1819900.0,押し目ゾーン(-15〜-5%)
92530,スローガン,サービス業,716.0,-0.22927879440258347,-0.0027855153203342198,287000.0,押し目ゾーン(-15〜-5%)
92620,シルバーライフ,小売業,650.0,-0.29116684841875684,-0.019607843137254943,5313200.0,押し目ゾーン(-15〜-5%)
92820,いちごグリーンインフラ投資法人,その他,47450.0,-0.23220064724919098,-0.01556016597510368,18974250.0,押し目ゾーン(-15〜-5%)
92850,東京インフラ・エネルギー投資法人,その他,43150.0,-0.2053406998158379,-0.033594624860022404,8192850.0,押し目ゾーン(-15〜-5%)
93110,アサガミ,倉庫･運輸関連業,7810.0,-0.19484536082474224,0.01692708333333326,2360000.0,押し目ゾーン(-15〜-5%)
93190,中央倉庫,倉庫･運輸関連業,1732.0,-0.21911632100991885,-0.06580366774541535,44062000.0,押し目ゾーン(-15〜-5%)
93250,ファイズホールディングス,倉庫･運輸関連業,1070.0,-0.20681986656782803,-0.04973357015985791,47368900.0,押し目ゾーン(-15〜-5%)
93270,イー・ロジット,倉庫･運輸関連業,188.0,-0.5638051044083527,-0.06930693069306926,1615600.0,押し目ゾーン(-15〜-5%)
93360,大栄環境,サービス業,3650.0,-0.15411355735805332,-0.08977556109725682,419872500.0,押し目ゾーン(-15〜-5%)
93690,キユーソー流通システム,倉庫･運輸関連業,2975.0,-0.18604651162790697,-0.07894736842105265,126193600.0,押し目ゾーン(-15〜-5%)
94040,日本テレビホールディングス,情報･通信業,2773.5,-0.331041968162084,-0.05421994884910486,1519119050.0,押し目ゾーン(-15〜-5%)
94090,テレビ朝日ホールディングス,情報･通信業,3020.0,-0.18598382749326148,-0.07645259938837923,559294500.0,押し目ゾーン(-15〜-5%)
94210,エヌジェイホールディングス,情報･通信業,500.0,-0.27641099855282203,0.0,300000.0,押し目ゾーン(-15〜-5%)
94390,エム・エイチ・グループ,サービス業,224.0,-0.15471698113207544,-0.06666666666666665,1855500.0,押し目ゾーン(-15〜-5%)
94740,ゼンリン,情報･通信業,867.0,-0.22933333333333328,-0.05245901639344264,256647500.0,押し目ゾーン(-15〜-5%)
95020,中部電力,電気･ガス業,2706.5,-0.16723076923076918,-0.16311069882498452,8183697650.0,押し目ゾーン(-15〜-5%)
95140,エフオン,電気･ガス業,325.0,-0.2809734513274337,0.006191950464396356,32414500.0,押し目ゾーン(-15〜-5%)
95310,東京瓦斯,電気･ガス業,5937.0,-0.2447525760081415,-0.02990196078431373,5700611300.0,押し目ゾーン(-15〜-5%)
95430,静岡ガス,電気･ガス業,1231.0,-0.23777089783281735,0.0008130081300812275,203612500.0,押し目ゾーン(-15〜-5%)
95620,ビジネスコーチ,サービス業,514.0,-0.8113069016152716,0.03629032258064524,5313900.0,押し目ゾーン(-15〜-5%)
96250,セレスポ,サービス業,877.0,-0.23204903677758315,-0.1826654240447344,224627400.0,押し目ゾーン(-15〜-5%)
96400,セゾンテクノロジー,情報･通信業,2027.0,-0.19786307874950537,-0.05501165501165506,18814000.0,押し目ゾーン(-15〜-5%)
96470,協和コンサルタンツ,サービス業,6200.0,-0.38,-0.07875185735512635,1238000.0,押し目ゾーン(-15〜-5%)
97080,帝国ホテル,サービス業,979.0,-0.4048632218844985,-0.04207436399217224,128366700.0,押し目ゾーン(-15〜-5%)
98160,ストライダーズ,不動産業,239.0,-0.3112391930835735,0.004201680672268893,574300.0,押し目ゾーン(-15〜-5%)
