as_of,code,company_name,sector33,market,market_cap_oku,turnover_oku,turnover_spike,op_yoy,sales_yoy,pct_from_high,price,max_return,final_return,is_winner
2025-06-26,15590,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　タイ株式ＳＥＴ５０指数連動型上場投信,その他,その他,,0.0138641,0.546097275081303,,,-0.2535885167464115,3120.0,0.14102564102564097,0.12788461538461537,False
2025-06-26,155A0,情報戦略テクノロジー,情報･通信業,グロース,,0.141675,0.7798631007918356,,,-0.3612217795484728,481.0,1.3305613305613306,0.8232848232848233,True
2025-06-26,15600,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,その他,その他,,0.00249998,0.06151938318401209,,,-0.15495798319327736,5028.0,0.07438345266507551,0.07438345266507551,False
2025-06-26,15630,シンプレクス・アセット・マネジメント株式会社　東証グロース・コアＥＴＦ,その他,その他,,0.8716723,0.49704473536905064,,,-0.04500000000000004,2483.0,0.04631494160289962,-0.06564639548932738,False
2025-06-26,15660,アモーヴァ・アセットマネジメント株式会社　上場インデックスファンド新興国債券,その他,その他,,1.2575927,5.76850858119942,,,-0.04507641710195398,49360.0,0.03687196110210689,0.03687196110210689,False
2025-06-26,15680,シンプレクス・アセット・マネジメント株式会社　ＴＯＰＩＸブル２倍上場投信,その他,その他,,13.75386822,0.8879939288044271,,,-0.990537360266719,482.5,0.273160621761658,0.273160621761658,False
2025-06-26,15690,シンプレクス・アセット・マネジメント株式会社　ＴＯＰＩＸベア上場投信,その他,その他,,0.9536506,3.472189609213798,,,-0.29085872576177285,1152.0,-0.00390625,-0.12326388888888884,False
2025-06-26,156A0,マテリアルグループ,サービス業,グロース,,0.318723,0.587427380913545,,,-0.2368932038834951,786.0,0.13740458015267176,0.09669211195928762,False
2025-06-26,15700,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ日経平均レバレッジ・インデックス連動型上場投信,その他,その他,,1713.0358983,1.7758354418981477,,,-0.19380425022448367,26935.0,0.3231854464451458,0.3231854464451458,False
2025-06-26,15710,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ日経平均インバース・インデックス連動型上場投信,その他,その他,,33.38996391,4.096867980785112,,,-0.2779973649538867,548.0,0.0,-0.14233576642335766,False
2025-06-26,15720,シンプレクス・アセット・マネジメント株式会社　中国Ｈ株ブル２倍上場投信,その他,その他,,0.4924094,0.7179587149542521,,,-0.14423076923076927,7120.0,0.20898876404494393,0.18075842696629207,False
2025-06-26,15730,シンプレクス・アセット・マネジメント株式会社　中国Ｈ株ベア上場投信,その他,その他,,0.0273237,0.29569558214651764,,,-0.4024438312968073,7580.0,0.03496042216358841,-0.05303430079155669,False
2025-06-26,15770,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　野村日本株高配当７０連動型上場投信,その他,その他,,0.3620256,0.33852763832214977,,,-0.058663366336633715,38030.0,0.1774914541151722,0.16749934262424393,False
2025-06-26,15780,アモーヴァ・アセットマネジメント株式会社　上場インデックスファンド日経２２５（ミニ）,その他,その他,,0.59444383,2.1528710903745387,,,-0.05934718100890213,3170.0,0.14984227129337535,0.14984227129337535,False
2025-06-26,15790,シンプレクス・アセット・マネジメント株式会社　日経平均ブル２倍上場投信,その他,その他,,101.20613606,1.312763375591822,,,-0.9907790143084261,290.0,0.32275862068965533,0.32275862068965533,False
2025-06-26,157A0,グリーンモンスター,サービス業,グロース,,0.015529,0.31582715230845265,,,-0.5235892691951897,515.0,0.13398058252427192,0.046601941747572706,False
2025-06-26,15800,シンプレクス・アセット・マネジメント株式会社　日経平均ベア上場投信,その他,その他,,3.85246045,1.4136572569270218,,,-0.2902200488997555,1451.5,0.0024112986565620886,-0.1408887357905615,False
2025-06-26,15850,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,その他,その他,,0.00153445,0.15584912865868894,,,-0.0402902902902903,1917.5,0.16140808344198176,0.16140808344198176,False
2025-06-26,15860,アモーヴァ・アセットマネジメント株式会社　上場インデックスファンドＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,その他,その他,,0.00327303,1.6241958802969179,,,-0.046968403074295506,2232.0,0.13888888888888884,0.11379928315412191,False
2025-06-26,15910,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ日経インデックス４００連動型上場投信,その他,その他,,0.69341045,1.073834901657393,,,-0.06231508875739644,25355.0,0.12956024452770665,0.12956024452770665,False
2025-06-26,15920,アモーヴァ・アセットマネジメント株式会社　上場インデックスファンドＪＰＸ日経インデックス４００,その他,その他,,0.45066981,5.814503306454237,,,-0.048484848484848464,2355.0,0.10955414012738851,0.10785562632696388,False
2025-06-26,15930,三菱ＵＦＪアセットマネジメント株式会社　ＭＡＸＩＳ　ＪＰＸ日経インデックス４００上場投信,その他,その他,,0.21838345,1.6222570176336693,,,-0.06263383297644542,26265.0,0.11364934323243858,0.11364934323243858,False
2025-06-26,15950,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　東証ＲＥＩＴ指数,その他,その他,,0.4500731,1.6943210716315913,,,-0.0021727322107549796,1837.0,0.09172563962983116,0.0786608600979859,False
2025-06-26,15960,農林中金全共連アセットマネジメント株式会社　ＮＺＡＭ　上場投信　ＴＯＰＩＸ　Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,その他,その他,,0.0034779,0.15083940443612015,,,-0.023008095440988474,2293.0,0.28216310510248577,0.28216310510248577,False
2025-06-26,15970,三菱ＵＦＪアセットマネジメント株式会社　ＭＡＸＩＳ　Ｊリート上場投信,その他,その他,,2.515232,1.1975474452743802,,,-0.002438363587103809,1841.0,0.0915263443780554,0.07278652906029337,False
2025-06-26,15990,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＪＰＸ日経４００,その他,その他,,0.01507395,0.4087445705381609,,,-0.050884552252416615,26020.0,0.11664104534973108,0.11664104534973108,False
2025-06-26,159A0,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸプライム１５０指数連動型上場投信,その他,その他,,0.00969145,0.37699268101781197,,,-0.06736209335219245,527.5,0.11677725118483417,0.11677725118483417,False
2025-06-26,16050,ＩＮＰＥＸ,鉱業,プライム,,204.7284085,1.090135213055355,,,-0.18923262354359183,2018.0,0.34514370664023786,0.34514370664023786,False
2025-06-26,160A0,アズパートナーズ,サービス業,スタンダード,,1.053417,2.9547289204782916,,,0.0,2808.0,0.20014245014245025,0.13960113960113962,False
2025-06-26,16150,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　東証銀行業株価指数連動型上場投信,その他,その他,,18.1988088,1.3197920607072668,,,-0.07862629914143704,407.8,0.14100049043648855,0.14100049043648855,False
2025-06-26,16170,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　食品（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.0550116,1.0957088044842087,,,-0.03256753345114871,38320.0,0.0579331941544885,0.045407098121085676,False
2025-06-26,16180,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　エネルギー資源（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.05679045,0.49813868302614,,,-0.18730871250765146,19915.0,0.270901330655285,0.270901330655285,False
2025-06-26,16190,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　建設・資材（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.039276,0.9290634640044679,,,0.0,33030.0,0.14774447471995167,0.12564335452618836,False
2025-06-26,16200,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　素材・化学（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.006459,0.02437164666998653,,,-0.1428571428571429,28200.0,0.07056737588652484,0.06914893617021267,False
2025-06-26,16210,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　医薬品（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.09655,0.3864786665777492,,,-0.18017159199237365,25800.0,0.06860465116279069,0.03178294573643403,False
2025-06-26,16220,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　自動車・輸送機（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.0309287,0.20605255350433893,,,-0.20044235554326795,28920.0,0.14280774550484088,0.13831258644536648,False
2025-06-26,16230,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　鉄鋼・非鉄（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.04371895,0.3115568877648326,,,-0.050756127237962856,27305.0,0.34261124336202164,0.3242995788317158,False
2025-06-26,16240,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　機械（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.5470568,5.96419001135695,,,0.0,65820.0,0.06867213612883627,0.04861744150714076,False
2025-06-26,16250,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電機・精密（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.0807788,0.5412385622458719,,,-0.07447817836812143,39020.0,0.11019989748846748,0.11019989748846748,False
2025-06-26,16260,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　情報通信・サービスその他（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.0602503,1.0709230119501971,,,0.0,40330.0,0.11653855690552928,0.0786015373171336,False
2025-06-26,16270,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　電力・ガス（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.06898682,0.5447037407194901,,,-0.1754595131644312,8299.0,0.2718399807205687,0.2067719002289432,False
2025-06-26,16280,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　運輸・物流（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.0317199,0.6491819171771631,,,-0.005141388174807249,19350.0,0.09793281653746777,0.0757105943152454,False
2025-06-26,16290,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　商社・卸売（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.6283753,1.227071351594698,,,-0.10305941317740419,85900.0,0.17811408614668212,0.1670547147846333,False
2025-06-26,162A0,三菱ＵＦＪ証券ホールディングス株式会社　ＡＩセレクトメガトレンド　日本株（ネットリターン）ＥＴＮ,その他,その他,,0.03460045,2.1110209939222604,,,-0.09665763324299914,10000.0,0.2230000000000001,0.2230000000000001,False
2025-06-26,16300,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　小売（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.01853,0.23183971255378888,,,0.0,33950.0,0.045949926362297555,0.02356406480117812,False
2025-06-26,16310,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　銀行（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.09923485,0.2409396853743235,,,-0.08553885242430659,21595.0,0.15142394072702015,0.14795091456355647,False
2025-06-26,16320,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　金融（除く銀行）（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.08957565,0.7490123268598345,,,-0.0619354838709677,29080.0,0.12448418156808794,0.08837689133425042,False
2025-06-26,16330,野村アセットマネジメント株式会社　ＮＥＸＴ　ＦＵＮＤＳ　不動産（ＴＯＰＩＸ−１７）上場投信,その他,その他,,0.1651737,1.4194566216271205,,,-0.023337222870478458,41850.0,0.15364396654719226,0.12998805256869783,False
2025-06-26,163A0,三菱ＵＦＪ証券ホールディングス株式会社　半導体フォーカス　日本株（ネットリターン）ＥＴＮ,その他,その他,,0.44366535,1.6139482487619456,,,-0.18637827887712843,8840.0,0.19966063348416285,0.19966063348416285,False
2025-06-26,16510,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＴＯＰＩＸ高配当４０指数,その他,その他,,0.08980209,0.4679545340745331,,,-0.043498168498168455,2089.0,0.1584490186692198,0.1522259454284347,False
2025-06-26,16520,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＭＳＣＩ日本株女性活躍指数（ＷＩＮ）,その他,その他,,0.0003298,0.010878153629676712,,,-0.054472477064220204,3298.0,0.21285627653123096,0.20952092177077009,False
2025-06-26,16530,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＭＳＣＩジャパンＥＳＧセレクト・リーダーズ指数,その他,その他,,0.008692,0.44919478785210265,,,-0.038461538461538436,3625.0,0.1837241379310346,0.15668965517241373,False
2025-06-26,16540,大和アセットマネジメント株式会社　ｉＦｒｅｅＥＴＦ　ＦＴＳＥ　ＪＰＸ　Ｂｌｏｓｓｏｍ　Ｊａｐａｎ　Ｉｎｄｅｘ,その他,その他,,0.0015571,0.02785225337447642,,,-0.06610703043022037,2225.0,0.3426966292134832,0.33775280898876403,False
2025-06-26,16550,ブラックロック・ジャパン株式会社　ｉシェアーズ　Ｓ＆Ｐ　５００　米国株　ＥＴＦ,その他,その他,,15.32655151,1.0191263957541226,,,-0.07325581395348835,637.6,0.1138644918444165,0.1138644918444165,False
2025-06-26,16560,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　米国債７−１０年　ＥＴＦ,その他,その他,,0.22960209,0.9963343582704288,,,-0.09615985014049333,289.5,0.039723661485319584,0.0383419689119171,False
2025-06-26,16570,ブラックロック・ジャパン株式会社　ｉシェアーズ・コア　ＭＳＣＩ　先進国株（除く日本）ＥＴＦ,その他,その他,,0.0285196,0.4365872002012615,,,-0.043571428571428594,5356.0,0.10175504107542932,0.10175504107542932,False
