購入日,銘柄コード,業種,おすすめ度(%),買値,売値,決済理由,売却日,購入金額(固定),買手数料,売却金額,売手数料,純損益(固定1000万)
2025-06-17,246A0,サービス業,71.2,790.0,750.5,SL(-5%),2025-06-26,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,45740,医薬品,91.9,287.0,315.7,TP(+10%),2025-06-20,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-19,304A0,情報･通信業,74.7,2338.0,2221.1,SL(-5%),2025-06-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,40110,情報･通信業,72.8,3940.0,4334.0,TP(+10%),2025-06-20,10000000.0,1430,11000000.0,1430,997140.0
2025-06-19,281A0,情報･通信業,69.9,707.0,671.6,SL(-5%),2025-06-20,10000000.0,1430,9499292.7864215,1430,-503567.21357849985
2025-06-19,87460,証券･商品先物取引業,74.8,329.0,312.6,SL(-5%),2025-06-20,10000000.0,1430,9501519.756838907,1430,-501340.24316109344
2025-06-19,66590,電気機器,89.4,59.0,56.0,SL(-5%),2025-06-20,10000000.0,1430,9491525.423728814,1430,-511334.57627118565
2025-06-19,67210,電気機器,81.0,108.0,102.6,SL(-5%),2025-06-23,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,244A0,情報･通信業,70.1,1926.0,1829.7,SL(-5%),2025-06-23,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,44990,情報･通信業,76.6,2802.0,2661.9,SL(-5%),2025-06-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,254A0,証券･商品先物取引業,75.7,1566.0,1487.7,SL(-5%),2025-06-20,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,37470,情報･通信業,79.4,445.0,422.8,SL(-5%),2025-06-20,10000000.0,1430,9501123.595505618,1430,-501736.40449438244
2025-06-19,42880,情報･通信業,78.5,591.0,561.4,SL(-5%),2025-06-20,10000000.0,1430,9499153.976311337,1430,-503706.0236886628
2025-06-19,26730,小売業,75.9,133.0,126.3,SL(-5%),2025-06-20,10000000.0,1430,9496240.60150376,1430,-506619.3984962404
2025-06-19,73180,輸送用機器,81.6,797.5,757.6,SL(-5%),2025-06-20,10000000.0,1430,9499686.520376176,1430,-503173.47962382436
2025-06-19,21950,サービス業,72.3,379.0,360.1,SL(-5%),2025-06-23,10000000.0,1430,9501319.261213722,1430,-501540.7387862783
2025-06-19,269A0,情報･通信業,66.1,3450.0,3277.5,SL(-5%),2025-06-23,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,247A0,化学,71.3,1290.0,1225.5,SL(-5%),2025-06-24,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,77460,精密機器,63.2,155.0,147.2,SL(-5%),2025-06-23,10000000.0,1430,9496774.193548387,1430,-506085.8064516131
2025-06-19,87980,保険業,81.2,373.0,354.3,SL(-5%),2025-06-24,10000000.0,1430,9498659.517426273,1430,-504200.48257372715
2025-06-19,40520,情報･通信業,71.0,399.0,379.0,SL(-5%),2025-06-23,10000000.0,1430,9498746.86716792,1430,-504113.1328320801
2025-06-19,290A0,情報･通信業,63.7,955.0,1050.5,TP(+10%),2025-06-23,10000000.0,1430,11000000.0,1430,997140.0
2025-06-19,92270,サービス業,65.1,592.0,562.4,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,91660,サービス業,71.2,932.0,885.4,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-19,36560,情報･通信業,65.5,123.0,116.8,SL(-5%),2025-06-23,10000000.0,1430,9495934.959349593,1430,-506925.04065040685
2025-04-14,80110,繊維製品,68.6,900.6666666666666,990.7,TP(+10%),2025-06-27,10000000.0,1430,10999629.903774984,1430,996769.9037749842
2025-05-14,65680,サービス業,71.9,987.0,1085.7,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-05-16,65330,サービス業,77.3,781.0,741.9,SL(-5%),2025-06-27,10000000.0,1430,9499359.795134444,1430,-503500.2048655562
2025-05-22,264A0,サービス業,67.4,843.0,800.8,SL(-5%),2025-06-27,10000000.0,1430,9499406.880189799,1430,-503453.1198102012
2025-05-28,61660,機械,64.5,303.0,333.3,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-10,29340,食料品,68.7,1730.0,1903.0,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-18,62220,機械,68.6,839.0,922.9,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,45940,医薬品,90.9,48.0,52.8,TP(+10%),2025-06-23,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-20,25860,食料品,87.5,195.0,214.5,TP(+10%),2025-06-24,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,248A0,情報･通信業,81.2,1500.0,1650.0,TP(+10%),2025-06-23,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,40110,情報･通信業,76.2,4030.0,3828.5,SL(-5%),2025-06-23,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-20,91590,サービス業,71.8,1799.0,1709.0,SL(-5%),2025-06-24,10000000.0,1430,9499722.067815453,1430,-503137.9321845472
2025-06-20,71120,小売業,79.6,536.0,589.6,TP(+10%),2025-06-23,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,31030,繊維製品,69.7,159.0,174.9,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,37440,情報･通信業,65.9,424.0,402.8,SL(-5%),2025-06-23,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-20,63150,機械,67.4,1751.0,1926.1,TP(+10%),2025-06-25,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-20,55770,その他,78.1,973.0,1070.3,TP(+10%),2025-06-23,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-20,290A0,情報･通信業,70.6,1007.0,1107.7,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,61820,サービス業,63.7,688.0,653.6,SL(-5%),2025-06-26,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-20,55350,不動産業,68.3,920.0,1012.0,TP(+10%),2025-06-23,10000000.0,1430,11000000.0,1430,997140.0
2025-06-20,87460,証券･商品先物取引業,64.0,300.0,285.0,SL(-5%),2025-06-24,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-20,65250,電気機器,62.6,3321.0,3154.9,SL(-5%),2025-06-23,10000000.0,1430,9499849.442938875,1430,-503010.5570611246
2025-06-20,37260,小売業,63.8,708.0,778.8,TP(+10%),2025-06-23,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-04-25,19720,建設業,75.7,1170.0,1287.0,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-05-12,62580,機械,74.9,1826.0,2008.6,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-13,80070,卸売業,71.7,685.5,754.1,TP(+10%),2025-06-30,10000000.0,1430,11000729.39460248,1430,997869.3946024794
2025-05-15,60390,サービス業,97.6,479.0,526.9,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-16,46810,サービス業,67.0,1616.5,1778.2,TP(+10%),2025-06-30,10000000.0,1430,11000309.31023817,1430,997449.3102381695
2025-05-19,48900,医薬品,64.1,377.0,414.7,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-26,63310,機械,70.3,1889.0,2077.9,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-13,70730,サービス業,94.5,2161.0,2377.1,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-16,95010,電気･ガス業,64.9,424.7,467.2,TP(+10%),2025-06-30,10000000.0,1430,11000706.380974805,1430,997846.380974805
2025-06-20,92500,サービス業,84.3,1383.0,1313.8,SL(-5%),2025-07-01,10000000.0,1430,9499638.467100507,1430,-503221.53289949335
2025-06-20,63870,機械,65.8,2883.0,3171.3,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,95610,サービス業,86.5,873.0,829.3,SL(-5%),2025-06-25,10000000.0,1430,9499427.26231386,1430,-503432.73768614046
2025-06-23,55770,その他,83.4,1057.0,1004.1,SL(-5%),2025-06-24,10000000.0,1430,9499526.963103121,1430,-503333.03689687885
2025-06-23,45760,医薬品,77.3,121.0,133.1,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-23,50170,その他,71.1,301.0,285.9,SL(-5%),2025-06-24,10000000.0,1430,9498338.870431893,1430,-504521.1295681074
2025-06-23,70630,サービス業,87.0,260.0,286.0,TP(+10%),2025-06-24,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,55350,不動産業,84.0,1012.0,961.4,SL(-5%),2025-06-24,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,70740,サービス業,64.9,280.0,266.0,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,31330,小売業,73.4,800.0,760.0,SL(-5%),2025-06-24,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,40110,情報･通信業,63.4,3955.0,4350.5,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,31030,繊維製品,69.7,169.0,185.9,TP(+10%),2025-06-26,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,290A0,情報･通信業,68.5,1029.0,1131.9,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,27210,卸売業,70.6,195.0,185.2,SL(-5%),2025-06-24,10000000.0,1430,9497435.897435896,1430,-505424.1025641039
2025-05-16,34940,不動産業,69.9,361.0,397.1,TP(+10%),2025-07-01,10000000.0,1430,11000000.0,1430,997140.0
2025-06-06,77940,その他製品,74.1,591.0,561.4,SL(-5%),2025-07-01,10000000.0,1430,9499153.976311337,1430,-503706.0236886628
2025-06-13,21560,サービス業,95.1,380.0,361.0,SL(-5%),2025-07-01,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-16,92790,小売業,74.4,1812.5,1721.9,SL(-5%),2025-07-01,10000000.0,1430,9500137.931034483,1430,-502722.068965517
2025-06-16,36530,情報･通信業,65.5,1115.0,1226.5,TP(+10%),2025-07-01,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,24590,サービス業,93.2,254.0,241.3,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-24,52160,ガラス･土石製品,89.7,230.0,218.5,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-24,59500,金属製品,97.3,195.0,185.2,SL(-5%),2025-06-27,10000000.0,1430,9497435.897435896,1430,-505424.1025641039
2025-06-24,45960,医薬品,82.6,49.0,46.5,SL(-5%),2025-06-25,10000000.0,1430,9489795.918367347,1430,-513064.08163265325
2025-06-24,87830,その他金融業,90.2,282.0,267.9,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-24,66590,電気機器,92.0,74.0,81.4,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,70630,サービス業,85.8,299.0,284.1,SL(-5%),2025-07-01,10000000.0,1430,9501672.240802677,1430,-501187.75919732265
2025-06-24,48920,医薬品,69.0,796.0,756.2,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-24,60850,サービス業,74.0,27.8,30.6,TP(+10%),2025-06-26,10000000.0,1430,11007194.244604317,1430,1004334.2446043175
2025-06-24,21950,サービス業,71.8,393.0,432.3,TP(+10%),2025-06-26,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,31330,小売業,67.0,733.0,696.4,SL(-5%),2025-07-01,10000000.0,1430,9500682.128240108,1430,-502177.8717598915
2025-06-24,41000,化学,68.8,1082.0,1190.2,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,69200,電気機器,65.3,18355.0,20190.5,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,44170,情報･通信業,65.2,3375.0,3206.2,SL(-5%),2025-06-27,10000000.0,1430,9499851.85185185,1430,-503008.14814814925
2025-06-24,65740,サービス業,85.2,92.10000000000002,87.5,SL(-5%),2025-06-26,10000000.0,1430,9500542.888165036,1430,-502317.1118349638
2025-06-24,37470,情報･通信業,73.1,466.0,442.7,SL(-5%),2025-06-25,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-24,87980,保険業,74.8,345.0,379.5,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,68360,電気機器,82.2,1544.0,1698.4,TP(+10%),2025-06-25,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,130A0,医薬品,63.9,655.0,622.2,SL(-5%),2025-06-27,10000000.0,1430,9499236.641221374,1430,-503623.3587786257
2025-06-24,23340,サービス業,83.6,176.9,194.6,TP(+10%),2025-06-25,10000000.0,1430,11000565.291124929,1430,997705.2911249287
2025-06-24,45940,医薬品,68.3,51.0,48.4,SL(-5%),2025-06-25,10000000.0,1430,9490196.078431372,1430,-512663.9215686284
2025-04-25,66120,電気機器,67.7,901.0,855.9,SL(-5%),2025-07-02,10000000.0,1430,9499445.061043285,1430,-503414.93895671517
2025-05-12,43500,小売業,62.9,449.0,493.9,TP(+10%),2025-07-02,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-30,45880,医薬品,64.7,624.0,592.8,SL(-5%),2025-07-02,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-06,36340,情報･通信業,92.5,567.0,623.7,TP(+10%),2025-07-02,10000000.0,1430,11000000.0,1430,997140.0
2025-06-17,27360,小売業,84.0,607.0,667.7,TP(+10%),2025-07-02,10000000.0,1430,11000000.0,1430,997140.0
2025-06-23,175A0,情報･通信業,79.2,880.0,836.0,SL(-5%),2025-07-02,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,73690,サービス業,74.3,797.0,757.1,SL(-5%),2025-07-02,10000000.0,1430,9499372.647427855,1430,-503487.35257214494
2025-06-24,40110,情報･通信業,61.9,4220.0,4009.0,SL(-5%),2025-07-02,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-25,77330,精密機器,70.1,1691.5,1606.9,SL(-5%),2025-06-27,10000000.0,1430,9499852.202187408,1430,-503007.79781259224
2025-06-25,23340,サービス業,86.8,208.70000000000002,198.3,SL(-5%),2025-06-26,10000000.0,1430,9501677.048394825,1430,-501182.9516051747
2025-06-25,99780,小売業,68.1,51.0,56.1,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,45860,医薬品,76.1,73.0,69.3,SL(-5%),2025-06-27,10000000.0,1430,9493150.684931505,1430,-509709.3150684945
2025-06-25,23700,サービス業,68.7,36.0,39.6,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,66590,電気機器,86.6,71.0,67.5,SL(-5%),2025-06-26,10000000.0,1430,9507042.253521126,1430,-495817.74647887424
2025-06-25,72730,輸送用機器,76.5,610.0,671.0,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,52160,ガラス･土石製品,72.8,219.0,240.9,TP(+10%),2025-07-01,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,59500,金属製品,71.1,198.0,188.1,SL(-5%),2025-06-27,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-25,184A0,情報･通信業,79.4,693.0,658.4,SL(-5%),2025-06-26,10000000.0,1430,9500721.500721501,1430,-502138.4992784988
2025-06-25,60850,サービス業,78.8,26.900000000000002,29.6,TP(+10%),2025-06-26,10000000.0,1430,11003717.472118959,1430,1000857.4721189588
2025-06-25,87980,保険業,82.2,397.0,436.7,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,21950,サービス業,64.8,414.0,455.4,TP(+10%),2025-06-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-25,68360,電気機器,81.2,1781.0,1959.1,TP(+10%),2025-06-26,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-25,48920,医薬品,62.8,785.0,745.8,SL(-5%),2025-07-02,10000000.0,1430,9500636.942675158,1430,-502223.0573248416
2025-05-28,46670,情報･通信業,81.5,1397.0,1327.1,SL(-5%),2025-07-03,10000000.0,1430,9499642.090193272,1430,-503217.90980672836
2025-06-11,88870,不動産業,76.5,333.0,366.3,TP(+10%),2025-07-03,10000000.0,1430,11000000.0,1430,997140.0
2025-06-11,49110,化学,65.1,2492.0,2741.2,TP(+10%),2025-07-03,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-13,43880,情報･通信業,64.9,461.0,437.9,SL(-5%),2025-07-03,10000000.0,1430,9498915.401301518,1430,-503944.5986984819
2025-06-23,70660,サービス業,64.9,654.0,621.3,SL(-5%),2025-07-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,26950,小売業,69.0,1772.5,1683.9,SL(-5%),2025-07-03,10000000.0,1430,9500141.043723555,1430,-502718.9562764447
2025-06-25,31030,繊維製品,71.2,176.0,167.2,SL(-5%),2025-07-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-26,45640,医薬品,87.4,28.0,30.8,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-26,45970,医薬品,86.3,34.0,37.4,TP(+10%),2025-06-27,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-26,97220,サービス業,78.9,2218.0,2107.1,SL(-5%),2025-07-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-26,53840,ガラス･土石製品,68.9,2079.0,1975.0,SL(-5%),2025-07-02,10000000.0,1430,9499759.499759499,1430,-503100.500240501
2025-06-26,45860,医薬品,74.8,71.0,67.5,SL(-5%),2025-07-02,10000000.0,1430,9507042.253521126,1430,-495817.74647887424
2025-06-26,67230,電気機器,73.1,1735.5,1909.1,TP(+10%),2025-07-03,10000000.0,1430,11000288.101411697,1430,997428.1014116965
2025-06-26,60850,サービス業,86.8,28.5,27.1,SL(-5%),2025-07-01,10000000.0,1430,9508771.929824563,1430,-494088.07017543726
2025-06-26,37470,情報･通信業,78.6,472.0,519.2,TP(+10%),2025-06-27,10000000.0,1430,11000000.0,1430,997140.0
2025-06-26,63150,機械,68.6,2049.0,1946.5,SL(-5%),2025-07-02,10000000.0,1430,9499755.97852611,1430,-503104.02147389017
2025-06-26,51370,情報･通信業,72.0,379.66666666666663,360.7,SL(-5%),2025-06-27,10000000.0,1430,9500438.981562775,1430,-502421.0184372254
2025-04-21,32230,小売業,86.9,877.0,964.7,TP(+10%),2025-07-04,10000000.0,1430,11000000.0,1430,997140.0
2025-05-09,39410,パルプ・紙,67.2,751.7,826.9,TP(+10%),2025-07-04,10000000.0,1430,11000399.095383795,1430,997539.095383795
2025-05-13,83450,銀行業,78.8,712.75,784.0,TP(+10%),2025-07-04,10000000.0,1430,10999649.24587864,1430,996789.2458786406
2025-06-26,43160,情報･通信業,92.3,377.0,414.7,TP(+10%),2025-07-04,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-26,44250,情報･通信業,69.1,1091.0,1036.5,SL(-5%),2025-07-04,10000000.0,1430,9500458.295142071,1430,-502401.7048579287
2025-06-26,51290,情報･通信業,66.2,574.0,545.3,SL(-5%),2025-07-04,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,56180,情報･通信業,91.5,441.0,485.1,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-27,45970,医薬品,85.5,40.0,38.0,SL(-5%),2025-06-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,264A0,サービス業,86.2,771.0,732.4,SL(-5%),2025-06-30,10000000.0,1430,9499351.49156939,1430,-503508.5084306095
2025-06-27,99780,小売業,71.6,55.0,60.5,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-27,45640,医薬品,83.2,27.0,29.7,TP(+10%),2025-06-30,10000000.0,1430,11000000.0,1430,997140.0
2025-06-27,41000,化学,71.1,1164.0,1280.4,TP(+10%),2025-07-01,10000000.0,1430,11000000.0,1430,997140.0
2025-06-27,36720,情報･通信業,78.4,84.0,79.8,SL(-5%),2025-06-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,97220,サービス業,75.8,2222.0,2110.9,SL(-5%),2025-07-03,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,29980,不動産業,76.0,1074.0,1020.3,SL(-5%),2025-07-01,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,39130,情報･通信業,78.6,1022.0,970.9,SL(-5%),2025-06-30,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-27,37470,情報･通信業,77.0,489.0,464.5,SL(-5%),2025-06-30,10000000.0,1430,9498977.505112475,1430,-503882.4948875252
2025-06-27,45920,医薬品,71.1,2161.0,2377.1,TP(+10%),2025-06-30,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-27,87980,保険業,79.3,436.0,414.2,SL(-5%),2025-07-01,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-18,21640,サービス業,97.9,76.78143712574851,84.5,TP(+10%),2025-07-07,10000000.0,1430,11005264.18405147,1430,1002404.1840514708
2025-06-18,69610,電気機器,69.2,4290.0,4075.5,SL(-5%),2025-07-07,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-23,50260,情報･通信業,71.0,1120.0,1232.0,TP(+10%),2025-07-07,10000000.0,1430,11000000.0,1430,997140.0
2025-06-24,62760,電気機器,89.4,293.0,278.3,SL(-5%),2025-07-07,10000000.0,1430,9498293.515358362,1430,-504566.48464163765
2025-06-25,60610,サービス業,65.3,2442.5,2686.8,TP(+10%),2025-07-07,10000000.0,1430,11000204.708290687,1430,997344.7082906868
2025-06-30,72730,輸送用機器,93.8,795.0,755.2,SL(-5%),2025-07-01,10000000.0,1430,9499371.06918239,1430,-503488.93081760965
2025-06-30,45640,医薬品,84.4,31.0,29.4,SL(-5%),2025-07-01,10000000.0,1430,9483870.967741935,1430,-518989.0322580654
2025-06-30,99780,小売業,68.5,60.0,57.0,SL(-5%),2025-07-01,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-30,45970,医薬品,69.4,40.0,38.0,SL(-5%),2025-07-01,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-30,27600,卸売業,66.4,2833.0,2691.3,SL(-5%),2025-07-02,10000000.0,1430,9499823.508648077,1430,-503036.491351923
2025-06-30,41070,化学,71.4,2680.0,2546.0,SL(-5%),2025-07-04,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-30,141A0,小売業,64.4,2311.0,2542.1,TP(+10%),2025-07-03,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-30,39130,情報･通信業,72.9,930.0,1023.0,TP(+10%),2025-07-02,10000000.0,1430,11000000.0,1430,997140.0
2025-06-30,62280,機械,70.6,775.0,736.2,SL(-5%),2025-07-02,10000000.0,1430,9499354.838709679,1430,-503505.1612903215
2025-06-30,48130,情報･通信業,68.7,785.0,745.8,SL(-5%),2025-07-01,10000000.0,1430,9500636.942675158,1430,-502223.0573248416
2025-06-30,62660,機械,63.5,2218.0,2107.1,SL(-5%),2025-07-02,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-30,40110,情報･通信業,64.2,4385.0,4165.8,SL(-5%),2025-07-02,10000000.0,1430,9500114.025085518,1430,-502745.97491448186
2025-06-30,76030,小売業,77.4,383.0,363.8,SL(-5%),2025-07-01,10000000.0,1430,9498694.51697128,1430,-504165.4830287192
2025-06-30,36720,情報･通信業,69.8,75.0,71.2,SL(-5%),2025-07-01,10000000.0,1430,9493333.333333334,1430,-509526.66666666605
2025-06-30,63150,機械,64.1,2015.0,1914.2,SL(-5%),2025-07-04,10000000.0,1430,9499751.861042185,1430,-503108.13895781524
2025-06-30,45920,医薬品,70.3,2409.0,2288.5,SL(-5%),2025-07-02,10000000.0,1430,9499792.444997923,1430,-503067.55500207655
2025-04-11,62890,機械,66.3,1442.0,1369.9,SL(-5%),2025-07-11,10000000.0,1430,9500000.0,1430,-502860.0
2025-05-09,80780,卸売業,73.8,1024.0,1126.4,TP(+10%),2025-07-08,10000000.0,1430,11000000.0,1430,997140.0
2025-05-09,83410,銀行業,72.8,1559.6666666666665,1715.6,TP(+10%),2025-07-11,10000000.0,1430,10999786.27911947,1430,996926.2791194692
2025-05-09,83670,銀行業,73.0,793.0,872.3,TP(+10%),2025-07-11,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-09,73270,銀行業,69.9,1061.6666666666665,1167.8,TP(+10%),2025-07-11,10000000.0,1430,10999686.028257458,1430,996826.0282574575
2025-05-13,57410,非鉄金属,77.6,1216.25,1337.9,TP(+10%),2025-07-09,10000000.0,1430,11000205.549845839,1430,997345.5498458389
2025-05-14,47600,サービス業,86.8,1519.0,1670.9,TP(+10%),2025-07-08,10000000.0,1430,11000000.0,1430,997140.0
2025-05-16,55780,情報･通信業,91.7,639.6666666666666,703.6,TP(+10%),2025-07-08,10000000.0,1430,10999478.895257948,1430,996618.895257948
2025-05-23,86980,証券･商品先物取引業,65.0,689.0,757.9,TP(+10%),2025-07-11,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-05-23,64400,機械,61.3,368.0,404.8,TP(+10%),2025-07-14,10000000.0,1430,11000000.0,1430,997140.0
2025-06-03,70780,サービス業,64.1,509.0,559.9,TP(+10%),2025-07-08,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-17,71380,小売業,86.0,124.2,136.6,TP(+10%),2025-07-09,10000000.0,1430,10998389.694041869,1430,995529.6940418687
2025-06-17,40540,情報･通信業,64.1,720.0,792.0,TP(+10%),2025-07-11,10000000.0,1430,11000000.0,1430,997140.0
2025-06-17,38410,情報･通信業,78.3,1387.0,1317.6,SL(-5%),2025-07-10,10000000.0,1430,9499639.509733237,1430,-503220.4902667627
2025-06-20,65260,電気機器,62.2,2683.0,2548.8,SL(-5%),2025-07-09,10000000.0,1430,9499813.641446143,1430,-503046.3585538566
2025-06-24,76150,小売業,69.4,95.0,104.5,TP(+10%),2025-07-09,10000000.0,1430,11000000.0,1430,997140.0
2025-06-25,142A0,サービス業,71.2,593.0,652.3,TP(+10%),2025-07-14,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-06-27,21950,サービス業,65.3,422.0,400.9,SL(-5%),2025-07-11,10000000.0,1430,9500000.0,1430,-502860.0
2025-06-30,73600,サービス業,67.1,891.0,980.1,TP(+10%),2025-07-11,10000000.0,1430,11000000.0,1430,997140.0
2025-06-30,38040,情報･通信業,65.6,764.6666666666666,726.4,SL(-5%),2025-07-11,10000000.0,1430,9499564.080209242,1430,-503295.9197907578
2025-07-01,48920,医薬品,72.4,812.0,771.4,SL(-5%),2025-07-08,10000000.0,1430,9500000.0,1430,-502860.0
2025-07-01,17570,その他,77.8,21.0,19.9,SL(-5%),2025-07-08,10000000.0,1430,9476190.476190476,1430,-526669.5238095243
2025-07-01,43810,情報･通信業,84.6,530.0,503.5,SL(-5%),2025-07-08,10000000.0,1430,9500000.0,1430,-502860.0
2025-07-01,55750,情報･通信業,72.9,1020.0,1122.0,TP(+10%),2025-07-09,10000000.0,1430,11000000.0,1430,997140.0
2025-07-01,141A0,小売業,64.7,2361.0,2597.1,TP(+10%),2025-07-08,10000000.0,1430,10999999.999999998,1430,997139.9999999981
2025-07-01,72730,輸送用機器,83.5,702.0,772.2,TP(+10%),2025-07-09,10000000.0,1430,11000000.0,1430,997140.0
