戦略,as_of,code,return,is_win,reason,時価総額_億,売買代金_億,株価,出来高急増,高値からの位置,直近1M騰落,業種,相場環境
B_ボックス反発,2023-04-17,27500,0.0056657223796034994,True,期限切れ,56.48,0.080996,706.0,1.0056037241455515,-16.94117647058824,-2.4861878453038666,卸売業,0.0
B_ボックス反発,2023-04-17,27620,0.15,True,反発利確,61.23494146,0.153654,154.0,1.7865269262653898,-29.680365296803657,5.47945205479452,小売業,0.0
B_ボックス反発,2023-04-17,27760,-0.07,False,支持線割れ,46.33465,0.050613,86.0,0.33354949169833253,-11.340206185567014,-10.416666666666663,卸売業,0.0
B_ボックス反発,2023-04-17,27820,-0.07,False,支持線割れ,1870.2144,3.575416,2466.0,0.6022011689865866,-17.303822937625757,-0.7246376811594235,小売業,0.0
B_ボックス反発,2023-04-17,28120,-0.054892601431980936,False,期限切れ,,0.132626,838.0,0.8656083426719341,-17.681728880157166,-3.121387283236998,,0.0
B_ボックス反発,2023-04-17,28420,-0.07,False,支持線割れ,,2.96555155,27780.0,0.7880233732385432,-18.58147713950762,-3.7588775333448843,その他,0.0
B_ボックス反発,2023-04-17,28700,-0.07,False,支持線割れ,,1.8688641,45870.0,0.41102064212961337,-34.4807884587916,-7.501512401693889,その他,0.0
B_ボックス反発,2023-04-17,28920,-0.07,False,支持線割れ,141.3660248,0.608758,2860.0,0.5820476305188207,-22.598105548037893,-16.860465116279066,食料品,0.0
B_ボックス反発,2023-04-17,29070,-0.00837320574162681,False,期限切れ,64.372,0.011669,836.0,0.434063716491557,-8.533916849015322,1.5795868772782606,食料品,0.0
B_ボックス反発,2023-04-17,29150,0.03292181069958855,True,期限切れ,200.1834,0.219868,1215.0,0.2592033377139453,-18.565683646112596,-0.897226753670477,食料品,0.0
B_ボックス反発,2023-04-17,29270,0.02659574468085113,True,期限切れ,109.48893648,0.264162,752.0,1.4190467007118548,-22.07253886010363,1.4844804318488558,食料品,0.0
B_ボックス反発,2023-04-17,29310,-0.01218161683277963,False,期限切れ,1257.63569568,4.102852,903.0,0.7945998802711889,-13.17307692307692,-1.4192139737991272,食料品,0.0
B_ボックス反発,2023-04-17,29720,0.041769041769041726,True,期限切れ,380.218586,0.797424,81400.0,0.6695602824159567,-10.451045104510449,0.36991368680641123,その他,0.0
B_ボックス反発,2023-04-17,29800,-0.07,False,支持線割れ,538.72844025,3.472315,3315.0,0.3669250848054224,-21.352313167259783,-9.053497942386834,不動産業,0.0
B_ボックス反発,2023-04-17,29870,0.014381591562799612,True,期限切れ,,0.871246,1043.0,0.9458202883264288,-25.712250712250718,-1.1374407582938395,,0.0
B_ボックス反発,2023-04-17,29970,-0.04166666666666663,False,期限切れ,9.34416,0.039109,504.0,0.31948860909434385,-15.436241610738255,-0.39525691699604515,不動産業,0.0
B_ボックス反発,2023-04-17,29990,0.15,True,反発利確,47.822586,0.327968,509.0,1.3812732454538832,-12.542955326460481,-7.116788321167888,不動産業,0.0
B_ボックス反発,2023-04-17,30420,0.14453125,True,期限切れ,19.6864,0.014526,256.0,0.39892236585185004,-12.627986348122866,-0.3891050583657574,情報･通信業,0.0
B_ボックス反発,2023-04-17,30480,-0.05515370705244127,False,期限切れ,2080.89812224,6.516181,1106.0,0.9650595356770794,-15.053763440860212,-2.210433244915999,小売業,0.0
B_ボックス反発,2023-04-17,30530,-0.07,False,支持線割れ,99.50688,0.413601,162.0,0.5157413904845569,-14.28571428571429,-1.2195121951219523,小売業,0.0
B_ボックス反発,2023-04-17,30770,0.014957264957264904,True,期限切れ,32.4324,0.009852,468.0,0.30514443410295683,-8.949416342412453,-7.692307692307687,小売業,0.0
B_ボックス反発,2023-04-17,30940,0.01642710472279263,True,期限切れ,123.442325,0.020171,974.0,1.3307866888343494,-15.30434782608696,-2.4048096192384794,,0.0
B_ボックス反発,2023-04-17,31030,0.009389671361502261,True,期限切れ,123.01249059,0.513117,213.0,0.8474271298333105,-14.457831325301207,0.9478672985782088,繊維製品,0.0
B_ボックス反発,2023-04-17,31100,0.15,True,反発利確,719.00060872,1.563505,1906.0,0.5914829265603944,-11.307584923220105,-7.6550387596899245,ガラス･土石製品,0.0
B_ボックス反発,2023-04-17,31210,-0.014184397163120588,False,期限切れ,89.6934558,0.038069,282.0,0.6954639288258828,-10.759493670886078,-1.7421602787456414,サービス業,0.0
B_ボックス反発,2023-04-17,31560,0.07918025151374009,True,期限切れ,645.65964521,0.783911,2147.0,0.908715378606678,-12.188139059304703,-0.23234200743494915,卸売業,0.0
B_ボックス反発,2023-04-17,31570,-0.04155844155844157,False,期限切れ,159.0094506,0.111774,1155.0,0.7129164523327135,-12.234042553191493,-8.478605388272587,卸売業,0.0
B_ボックス反発,2023-04-17,31600,-0.06622516556291391,False,期限切れ,89.895132,0.286599,604.0,0.5551249631134058,-11.824817518248176,2.7210884353741527,卸売業,0.0
B_ボックス反発,2023-04-17,31660,-0.008149959250203787,False,期限切れ,167.0066019,0.179548,1227.0,0.43045285919299797,-9.043736100815414,-4.439252336448596,卸売業,0.0
B_ボックス反発,2023-04-17,31690,0.0016420361247948545,True,期限切れ,43.314516,0.034706,609.0,0.7452525206975817,-10.441176470588232,2.6981450252951067,小売業,0.0
